"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.6,46.8192841177305
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.6,46.9478501792297
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.6,50.9317622161913
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.6,2.88172622835914
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.6,15.2602425299177
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.65,68.003594357568
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.65,68.0151216046155
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.65,69.0304880623788
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.65,10.4930089091428
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.65,19.8376820407623
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.7,97.7646351519329
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.7,98.1165338513375
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.7,92.6258604415079
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.7,18.4860915186569
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.7,26.1610682664678
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.75,158.984140182336
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.75,159.109003114828
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.75,123.901171630761
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.75,32.4389819467177
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.75,40.3466033864203
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.8,305.466366202809
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.8,305.162979635897
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.8,180.89938014422
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.8,79.843395021501
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.8,77.02916861446
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.85,651.330190483977
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.85,655.20183519507
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.85,362.189197535062
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.85,238.330509532251
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.85,210.682893610336
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.9,1443.24951803331
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.9,1441.92906715728
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.9,1000.15755256895
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.9,784.885667551498
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.9,695.573356637119
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.95,3488.68803229505
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.95,3487.72784077873
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.95,3943.05513509215
