"","season","region","beta","eta","mu","sigma1","sigma2","kappa"
"101",2019,"Delaware",-7.38651173894787,1.42300632430709,32.4152065230211,2.59053609033562,0.567724614909559,165.83775128718
"102",2020,"Delaware",-5.42936747517188,-0.259221572765084,17.764553385461,1.22193956088697,1.55110854643153,2951.16990997234
"103",2021,"Delaware",-5.52852463608701,0.121167277579048,17.2801742285186,2.80087886628608,3.63869392567738,550.512645274281
"104",2022,"Delaware",-4.60314511024786,0.26712802771416,17.625989692916,1.47103962496375,1.38341687266005,1161.39746882624
"105",2010,"District of Columbia",-4.93501668429834,0.550206719406852,25.7308891083788,17.21395042,-0.724931701930371,62.9649811906093
"106",2011,"District of Columbia",-3.64936943274273,-0.325697868326573,7.42192354382066,0.731016311682069,2.93826652794456,780.847788302399
"107",2012,"District of Columbia",-3.35093721415628,-0.358492690515308,16.6384093550283,0.803213263343103,2.95591495818721,498.262885355999
"108",2013,"District of Columbia",-2.85891841569692,-0.27153313907539,18.5962623065559,1.1335092938307,2.75386773639622,297.646365496139
"109",2014,"District of Columbia",-2.73928041169254,-0.102745847882759,21.1188135399829,1.17557973159516,1.24219369517074,434.499626063729
"110",2015,"District of Columbia",-7.74330876089142,1.63407991233305,14.3273786428862,0.731842312453871,24.6956325,215.825378467385
"111",2016,"District of Columbia",-4.39304007690868,0.74659170537555,34.8775710106156,3.57787042065123,-1.296736503569,42.7670156520414
"112",2017,"District of Columbia",-4.30779037186588,-0.0605678235602352,27.2500828568266,22.7867457989062,1.97718750924768,305.036378605107
"113",2018,"District of Columbia",-4.80228842025593,0.275101606029301,22.2339644221649,2.62796487380936,2.93580320742827,782.140468724642
"114",2019,"District of Columbia",-4.79172471799277,0.519062699711148,36.4061498888797,2.97810853399496,1.58936581217231,440.422819699787
"115",2020,"District of Columbia",-4.79224824948053,0.162364088144553,11.4213629678891,1.11041541302691,22.7017438814031,561.859929363684
"116",2021,"District of Columbia",-3.44960242272549,0.464387945667237,-198.21514851519,18.935345462,4.83104359765027,379.721448693222
"117",2022,"District of Columbia",-3.1251676329459,0.175554441920417,14.6402465993957,1.3992698057546,1.39747897865936,1026.47576535043
"118",2021,"Florida",-4.43172370558074,0.140148608117068,17.0616265961191,2.25920587329895,22.3146118894128,216.293877201352
"119",2022,"Florida",-3.55747219620179,-0.175975602126233,16.8374314304208,1.53906913454013,1.89363954637936,3199.13804993214
"120",2010,"Georgia",-5.01575807301091,0.778955657442452,11.6767851959867,2.06054373634492,2.52389897535533,1043.76236261333
"121",2011,"Georgia",-4.74277666718625,-0.0149998613860291,22.0759348040232,2.44460238324014,2.471267605869,1233.85750412081
"122",2012,"Georgia",-5.4060412807846,0.809069847159344,20.6014794207462,2.13050860776708,2.42366852491701,865.122923605926
"123",2013,"Georgia",-6.34816805561499,1.06196504007836,20.4281243786488,2.36440079243681,2.25766240654302,1329.95232224093
"124",2014,"Georgia",-5.65974530936552,0.921273423511099,17.5280822931018,1.16311761777459,2.84106268784614,610.911603672409
"125",2015,"Georgia",-4.83252864174767,0.169591732658246,34.1891473582064,2.66546625252391,2.17986368445563,1794.70607011187
"126",2016,"Georgia",-4.55343966909246,0.485191432182773,30.9420089771554,2.75374480036464,1.61507481198901,2176.99925979536
"127",2017,"Georgia",-3.99770913103776,0.805689687631048,26.5122895430945,1.67381378193982,1.05464450495953,628.192617126083
"128",2018,"Georgia",-4.86114831682083,0.691188682936969,24.4011153332087,2.72635421031918,2.56793186442871,1461.36698269283
"129",2019,"Georgia",-3.99924123344434,0.494456918732676,22.2893171643819,1.95242917544217,2.37919557377324,301.182291157911
"130",2020,"Georgia",-4.97334262479725,0.114505545362939,24.5404781120195,3.85160142215423,22.8409242076385,1476.03851583946
"131",2021,"Georgia",-3.9124709151354,-0.0704657013722389,-26.386122550114,23.561594637375,3.72284923617352,265.609784584783
"132",2022,"Georgia",-3.70609539395277,0.178377363023374,13.5417465922132,1.81044046056101,1.77175691052706,1876.7610831764
"133",2010,"Hawaii",-4.37343990814712,0.368968918585535,21.554693229954,2.02658530356502,1.45722541714858,491.190192542826
"134",2011,"Hawaii",-4.69362170760418,0.190738190176774,35.4561981222901,1.16184241064517,2.23765827399978,2174.45440615417
"135",2012,"Hawaii",-5.27142488514033,0.655759259578087,39.5834255681763,3.38949616742712,1.80029956541882,554.856047429878
"136",2013,"Hawaii",-4.38399923076771,0.381702469884097,27.9937860297735,2.18836199988989,2.34373658100752,353.024145550598
"137",2014,"Hawaii",-4.53717900286654,0.931710722472251,26.1332107469867,2.51851426737633,2.54027448251583,160.071503573791
"138",2015,"Hawaii",-4.16335161700963,0.463136229714633,32.634915686818,1.51240127040944,1.4856309359435,574.740622452772
"139",2016,"Hawaii",-4.60535578503876,0.375490586774544,28.2324120474828,2.60003951103996,2.11791093646544,1270.90636891076
"140",2017,"Hawaii",-4.74363694272303,0.681943368581084,23.4439996045628,2.32077882264045,2.61090513416222,606.717670489891
"141",2018,"Hawaii",-4.22357606807431,0.204114712073101,27.7166648187041,1.56104144676563,2.13931033014213,790.768567845904
"142",2019,"Hawaii",-5.30877014828653,0.76934990044738,31.3435152735102,3.19115769471098,1.02359733364503,699.863141437081
"143",2020,"Hawaii",-6.10061181080911,0.0718824850002243,12.9449647959326,3.67164318783913,23.5132372204297,769.524232671119
"144",2021,"Hawaii",-5.27363288895225,0.0871623205573916,27.5293586636286,3.66800633263734,23.4784906125,321.217238828202
"145",2022,"Hawaii",-3.99506320951484,-0.164700944762631,13.0805402719755,1.75789286347418,2.7449890440398,2708.39999625163
"146",2010,"Idaho",-4.40433513324025,0.447048699406365,22.1489421701465,2.02733773543446,1.58979561258132,554.953808519483
"147",2011,"Idaho",-5.43401642493049,0.642605196851575,35.0463173115236,3.09587002469072,2.18291911070268,1499.86714474875
"148",2012,"Idaho",-8.00994595104325,1.51773885583059,24.9115458579914,3.16314450638317,2.40395443118395,483.907786695267
"149",2013,"Idaho",-8.76717960447289,1.69197126153673,24.4804615863103,2.79798193384023,2.82316738700664,106.57510804001
"150",2014,"Idaho",-9.35375444397537,1.86669220513851,21.3518132359223,2.36812530461738,3.41612523123255,313.747344182833
"151",2015,"Idaho",-6.51786698912036,0.987269919890924,34.1774708570088,2.88316819328202,1.56485208228194,240.480049640742
"152",2016,"Idaho",-9.09817389914008,1.63073919788322,28.1619738617757,3.32779772069609,2.38724333766301,379.438204641777
"153",2017,"Idaho",-9.52634872100072,1.77885633048496,22.929803867517,2.41903917224622,2.9346076013634,388.758160124468
"154",2018,"Idaho",-10.0336918621176,1.87991546505404,28.6402211543284,2.83462751038094,2.53557886478169,402.359991425648
"155",2019,"Idaho",-8.16326002340534,1.55024232645848,23.1378905514558,2.6197472965282,3.38392067083661,65.2948015930483
"156",2020,"Idaho",-4.8401166812216,-0.681799547339332,17.4829541529813,14.225582209445,1.22254343880149,2413.95953786929
"157",2021,"Idaho",-4.82122763243613,0.0973502325341898,31.2181454892457,3.44252748928363,1.86977820957711,928.705828182553
"158",2022,"Idaho",-4.70494476093856,0.927140272341074,18.8142047904666,1.35533939881533,0.997212052089423,1204.7406045471
"159",2010,"Illinois",-4.37566201172974,0.271743661419339,18.5128500672613,1.84833926894815,1.83922048938667,3607.26420493885
"160",2011,"Illinois",-4.28746623626648,-0.103530368389976,32.2271403117292,2.31908798098307,1.30728471858698,2163.65272876475
"161",2012,"Illinois",-4.23786743169879,0.201268086671321,20.5175576800284,1.243072833922,2.2303374686773,2002.17550620229
"162",2013,"Illinois",-4.69905800040812,0.172265651313907,21.4602681352459,2.18974163110384,2.69144950665933,1582.26071912044
"163",2014,"Illinois",-4.36289065905383,0.201399401142102,18.2032498703122,1.11138841212762,2.51330805869472,742.174536613531
"164",2015,"Illinois",-4.69374415277783,0.303165973020468,31.0133962139187,2.65631645608948,1.84873488591972,4104.11566793171
"165",2016,"Illinois",-4.79462138793477,0.462315891059279,29.1501936429145,2.46776864769356,1.86148720424694,3124.03439699893
"166",2017,"Illinois",-4.79834557632542,0.711573007507055,23.2402187801891,1.61004476202918,2.08169026326514,1701.14409179128
"167",2018,"Illinois",-5.21636162530521,0.578829606898885,30.5529776224322,2.61618189499961,1.96872691915047,3077.45175966107
"168",2019,"Illinois",-5.18731548522134,0.939614836544365,30.3495487411544,2.62667438595997,1.90760528278853,1437.7669619548
"169",2020,"Illinois",-5.44911948710262,0.0816337886598538,-138.150496369973,16.4409009334248,5.08980142918715,1593.64281137783
"170",2021,"Illinois",-4.88636000109217,0.0561916781232437,40.1717007688087,3.39920243008772,2.48854033791165,761.631732274097
"171",2022,"Illinois",-4.02710531550844,0.297297997652123,18.244761860354,1.70848786365489,0.956747033567004,1467.10598412474
"172",2010,"Indiana",-5.28398547864881,0.972089870618277,18.7952340931819,1.52956158546909,1.52742922041677,1756.12361780512
"173",2011,"Indiana",-5.447195249989,0.350331483314471,32.7546327166202,2.8089899819403,1.51587509328393,1441.63173676576
"174",2012,"Indiana",-5.34909419541025,0.900171175952965,20.5523281169174,1.15554932867935,2.30740095297232,1046.90436942725
"175",2013,"Indiana",-5.30821005848126,0.694189619702751,22.8200740478979,1.81711098695501,2.05703775611368,922.505248302821
"176",2014,"Indiana",-4.99336951516865,0.797972546024752,19.3733175600176,0.885372391793396,1.97101649992152,638.386619112788
"177",2015,"Indiana",-4.80147377007968,0.129021421483158,32.942720209908,2.47552295954127,1.22761938976193,718.464175315277
"178",2016,"Indiana",-5.45556531811877,0.903734737544971,30.7470252825757,2.38790848945041,1.59114706266572,642.457926462854
"179",2017,"Indiana",-4.52105157023229,0.752873054520817,23.0225295880973,1.28565896963176,2.08225039323571,945.323944077445
"180",2018,"Indiana",-4.8377126066313,0.609044607527414,29.505291038072,2.44487662830312,1.84026946019425,758.014166863438
"181",2019,"Indiana",-5.13490617560971,0.87342013406038,30.7941240867795,2.54918406277087,0.975915873444208,367.700013852652
"182",2020,"Indiana",-4.67167892029608,1.54179342601073,-47.0951952489826,18.935345462,3.27908793809189,1879.89479920434
"183",2021,"Indiana",-4.94121170565587,4.33680868994202e-19,16.7693313022135,21.3521763802177,3.25963771391186,902.498399067903
"184",2022,"Indiana",-4.15548845272487,0.473702384469752,18.071208602619,1.40215411966226,1.07509121144658,2856.15239886677
"185",2010,"Iowa",-8.74992541677782,1.56163363711792,21.6228587753262,3.08731670809554,2.19029337359366,515.529226225272
"186",2011,"Iowa",-8.65870284775751,1.45252714289145,29.3722617663781,3.26129262899143,2.19460923406386,492.078959001171
"187",2012,"Iowa",-9.25685349475952,1.76052562514829,23.7520490866323,2.62700721871935,2.52681431023934,437.324563989173
"188",2013,"Iowa",-10.1872011509099,1.53338646211948,13.8079621376402,1.72371240176148,3.94520667690389,2040.51737131314
"189",2014,"Iowa",-9.07820832730892,1.64234633336717,28.0716119178709,2.82718681336303,2.37762981895164,477.685401758
"190",2015,"Iowa",-8.24119519191874,1.35538339185023,33.2553062952216,2.95961568530051,1.82221595298315,339.073960973407
"191",2016,"Iowa",-8.13765302092321,1.46505392802501,26.6849070446365,2.36978897118548,2.17963491067115,521.934655869399
"192",2017,"Iowa",-9.53426373830814,1.81676180479469,25.3780183247018,2.51734521988602,2.53157698978681,581.6404321048
"193",2018,"Iowa",-5.76196813466157,0.85320766032935,31.9013128118572,2.25378967878569,1.31563398410848,1593.29787766869
"194",2019,"Iowa",-5.34578800474456,0.81233328554884,30.3798162883368,2.37327771113291,1.21965182133839,765.437926544893
"195",2020,"Iowa",-4.93053630323505,0.219767694237112,12.4539745617931,20.8288800082,1.56902436269072,193.748497101145
"196",2021,"Iowa",-4.84272499426778,0.38065208834491,21.2832287995373,1.80972400296486,2.47660425680074,1019.46441224787
"197",2022,"Iowa",-4.72709370881452,0.695715999099228,18.8593916068091,1.42341316704181,1.49454313693408,757.771318421614
"198",2010,"Kansas",-5.59378588792838,0.795723649965627,20.8215159823591,1.97365556295551,1.53996357371283,1335.76893498122
"199",2011,"Kansas",-6.79899034554247,1.07583507836391,31.2221375841905,3.03841048578903,1.73456265728393,584.333812514768
"200",2012,"Kansas",-6.32007237493746,1.27543598615687,24.9243960743389,2.18298185681249,1.85585566168331,1099.39921472644
"201",2013,"Kansas",-5.88104097589574,1.07578852379538,23.4035619194207,1.83367197236782,2.06134455531757,900.191932140345
"202",2014,"Kansas",-5.52400404057144,1.11256441955162,22.0582484873851,1.64653141417078,2.44261616718179,768.17810844038
"203",2015,"Kansas",-6.92876906704582,1.15867754469771,33.6141907154863,3.22182666364404,2.10244316751692,1116.34083057611
"204",2016,"Kansas",-5.7527317745952,1.16589760759571,28.0644213689079,2.18941364925374,1.92698051224733,651.093120420434
"205",2017,"Kansas",-6.39869584963399,1.45875936993238,25.3380113091677,2.26040732853415,2.33388506496435,316.007263360947
"206",2018,"Kansas",-7.86645663068531,1.55626353170562,26.6835767786271,2.70821556604597,2.89005667881797,386.810343432199
"207",2019,"Kansas",-4.78989859882743,0.87267799989655,27.8140045239799,2.17694108028851,1.98696750498086,631.712463858861
"208",2020,"Kansas",-4.81334718073473,0.688639126654999,-82.8276829361929,0.738279350410911,3.89679212724839,824.625877395544
"209",2021,"Kansas",-4.4554231344474,-0.308100260550271,33.072304124723,3.08045846714437,1.86974557184365,902.069031859502
"210",2022,"Kansas",-4.48774535998447,0.659003937519849,17.6706785683094,1.47100848920591,1.33246134480111,1461.47002289907
"211",2010,"Kentucky",-6.54501158408616,1.04303152286837,19.7536352789118,2.14398854756935,1.54579948697902,1161.25798593273
"212",2011,"Kentucky",-8.82372581495903,1.31681635906374,29.3864175181443,2.96567635649088,2.18661741183364,1652.55689237361
"213",2012,"Kentucky",-7.55091286862023,1.2390117144596,25.2671328177893,2.09931519810331,2.15903229375107,1436.66606974314
"214",2013,"Kentucky",-8.37421932323515,1.37138156638297,24.9723083188366,2.75565222464129,2.15104567255643,1154.68193615347
"215",2014,"Kentucky",-7.72892465367196,1.40271206628986,20.2576549342395,1.25691559971042,2.32786930358293,940.15754596275
"216",2015,"Kentucky",-8.92084886550339,1.57994536445344,33.5983681470763,2.95783652788837,2.18184730574038,908.049735482076
"217",2016,"Kentucky",-6.09108426763491,1.29047581139751,31.8036186443466,2.54248259229187,1.54336875936267,554.737917693864
"218",2017,"Kentucky",-6.01282707661251,1.37057050846474,24.1728876404633,2.08809980869021,2.28989731358232,992.138638198838
"219",2018,"Kentucky",-5.28732884468109,1.0681724784564,27.8698860780454,2.24539280350056,1.79890076034443,669.780983040771
"220",2019,"Kentucky",-5.10563597425183,1.06120449638598,28.7784806140467,2.49025948782599,1.62516672294399,658.524557389182
"221",2020,"Kentucky",-4.73637875817359,-0.517515639644874,16.0082500970709,1.5350041409967,1.73510088016906,2357.84297128963
"222",2021,"Kentucky",-4.61277987508415,8.67361737988404e-19,22.885449755006,3.07574795697276,2.87815576581519,772.914431444859
"223",2022,"Kentucky",-4.03758561894569,0.585990824196792,16.184862005737,1.15680078009216,1.40535829625319,1384.93053556268
"224",2010,"Louisiana",-4.44782361381852,0.632706491366002,18.6253765370062,2.18955046454436,1.611812570022,855.304094672564
"225",2011,"Louisiana",-5.5322426624513,0.720770975190356,10.5883848393504,2.04612179499396,3.61655011751234,1773.50057276758
"226",2012,"Louisiana",-4.32351627100599,0.523603762182003,20.267859267492,2.03041423360053,2.31915918500386,1400.82263443839
"227",2013,"Louisiana",-4.14587877571085,0.373001365225543,22.0801781545425,1.82054413897075,1.78067190480354,1008.46220872418
"228",2014,"Louisiana",-4.46336619387438,0.53930215007427,20.2302571944863,1.92337568438746,2.44162624319331,2571.26502564327
"229",2015,"Louisiana",-4.69030985362295,0.162979106677396,30.9326349557636,2.92569708019132,2.24208811940063,3731.40953348103
"230",2016,"Louisiana",-4.34235290135014,0.255815856483735,27.7327413018496,2.21754391121381,2.00534191805212,4035.41846980013
"231",2017,"Louisiana",-4.11157772653602,0.657768685855606,23.4331078835205,2.02597349729947,1.70003908618728,1757.4392082637
"232",2018,"Louisiana",-3.88918121142969,0.427085104397179,29.9696284574399,2.27237514511063,1.46833136800549,552.87724891089
"233",2019,"Louisiana",-3.62260035422601,0.458313023327456,33.1849449571997,2.87564001242315,0.991818577262805,287.612920178327
"234",2020,"Louisiana",-4.68897616965627,5.92987913196171,-338.351670699627,17.21395042,4.56659368159159,474.001851965951
"235",2021,"Louisiana",-4.34329988008532,0.136036465373469,22.0215234115501,0.871289525961985,0.761912248637753,2494.6581698713
"236",2022,"Louisiana",-4.37592749639094,0.38233244901546,14.1615219692044,1.70009132346004,1.99401412326409,3652.36135855931
"237",2010,"Maine",-5.371814157714,0.403562496647682,20.0333329724387,0.986225657454217,1.4007521012559,3475.4793974576
"238",2011,"Maine",-6.20643309304075,-0.00436989181803387,-11.5497386805191,20.3716253990538,4.03995380097031,2055.54299985945
"239",2012,"Maine",-4.99130964340841,0.494705267290094,21.0737066859724,0.45700375109869,1.67982428821251,1438.8068961134
"240",2013,"Maine",-5.27974969722747,0.201026605044812,26.4496593397366,1.76665438191599,2.39974841634454,1930.01349108619
"241",2014,"Maine",-4.86531397481283,0.221564979000015,26.1205119263785,1.96263192994875,1.88742240872486,1475.52483416985
"242",2015,"Maine",-5.1735841989115,-0.132391398824914,39.0729479996287,3.03426595443776,0.738036399011414,1475.81040712401
"243",2016,"Maine",-5.05930025342755,0.134636935765523,35.5112317414276,2.08024046691463,0.599633387068829,2239.54358599402
"244",2017,"Maine",-8.90493054678646,1.48993485136469,29.9185758130078,3.60667068272469,2.25805881599181,1323.84314837115
"245",2018,"Maine",-8.89956775919027,1.68285657241258,28.3220466886083,2.84641370724372,3.13825140448276,597.874532867517
"246",2019,"Maine",-5.47696479975452,0.974299442780592,32.1850488118931,2.57113105056005,1.04356038259573,2103.20338084139
"247",2020,"Maine",-6.02140769567896,0.1214948354214,-249.197746745405,3.27727748554448,5.59694769722826,2073.92556320103
"248",2021,"Maine",-5.54406842230567,0.336301966553959,14.5710971220961,2.43929479696424,3.80478259026013,514.070865619496
"249",2022,"Maine",-4.63000120020867,0.845807408653246,19.7256763491209,1.41595104824343,0.916348305007809,2058.12049931716
"250",2010,"Maryland",-4.2231971551713,-0.0122874273030365,18.0409773386342,1.67553215397898,1.1741943786171,1091.00285008054
"251",2011,"Maryland",-3.91704167564748,2.92269685824422,96.4612752733795,2.99010645232953,17.1693445,200.857099465681
"252",2012,"Maryland",-4.68504888558416,0.220589523822234,24.3832205452376,22.236651022,2.88401007809464,105.229194151905
"253",2013,"Maryland",-4.92774565102916,-0.165311845346119,26.7387142175826,3.06639998128983,2.19639211282172,492.637822836039
"254",2014,"Maryland",-4.31917063469565,0.237702677053114,21.1458572928615,0.705997378462921,1.23867840899865,609.039612841867
"255",2015,"Maryland",-4.296364596791,-0.153025492483112,31.6186713201476,2.40617239239874,0.473223679624582,866.837439690347
"256",2016,"Maryland",-4.50306807077728,0.418327656649081,29.1066299883487,1.6486428159242,1.55392471660033,1226.01014009809
"257",2017,"Maryland",-4.59069147017805,0.555683662703085,25.3155928140689,1.58451679497326,1.72657232797954,1024.6760729168
"258",2018,"Maryland",-5.78090025000457,0.94213976510352,31.1502323191656,2.78790722696556,1.6604937579868,840.783839738403
"259",2019,"Maryland",-7.01489146961557,1.48415849099939,26.5207364438949,2.65644769414095,2.98437878328651,684.112962762236
"260",2020,"Maryland",-5.58473238575717,0.108148881972411,16.7903566918749,3.15029045052527,4.59572323800495,1399.36227359037
"261",2021,"Maryland",-4.92214818384479,0.10662199837896,6.85998936938273,2.16002091827284,4.16619385186931,438.764631263443
"262",2022,"Maryland",-4.00819657581817,0.363655224041618,13.8010782188536,1.06500261275619,1.86477267938279,2895.08838815749
"263",2010,"Massachusetts",-4.98501012575271,0.173884654049133,19.8160175069941,1.87867573861511,2.00332951859111,7028.32909406674
"264",2011,"Massachusetts",-5.14788750113848,-0.301205278669939,23.3431948479239,2.39492567967146,2.68902060685759,6299.00646236875
"265",2012,"Massachusetts",-4.99797259160582,0.404418303982785,20.2961269530686,0.823248225728354,2.31408968566297,2365.87295439121
"266",2013,"Massachusetts",-5.48376472240619,0.362505032763343,25.6933155184387,2.25923695736868,2.74300575935264,3283.33443856735
"267",2014,"Massachusetts",-5.08243763751538,0.299923920528762,24.1451138992365,1.67233721926896,2.36861004787571,2362.5421216899
"268",2015,"Massachusetts",-5.2338925891168,0.274451015492135,33.6091284393856,2.36228013361958,1.67341450449212,4812.0668218692
"269",2016,"Massachusetts",-5.39186395242663,0.468756436554433,29.2693923323781,2.23879308147708,2.11213868789243,3429.13686300198
"270",2017,"Massachusetts",-5.06198926051167,0.660662752536036,26.6185732129636,2.02180816687573,2.06105467425625,1476.53241066046
"271",2018,"Massachusetts",-4.96924867560669,0.439968019791485,26.3954896027274,2.23650356696637,2.32637415435889,3477.78314767035
"272",2019,"Massachusetts",-5.23481294026579,0.870448892919953,32.4194761411278,2.64497042892742,1.96772348636933,1292.43939204307
"273",2020,"Massachusetts",-5.9070767665456,0.08065102151545,1.55952374954079,-0.00248587441730698,4.36077259178426,2391.46747778995
"274",2021,"Massachusetts",-5.07001624500668,0.130973748961646,21.1085289627166,2.82545347595516,3.60434311572682,227.656094452188
"275",2022,"Massachusetts",-4.29564429906732,0.692043524602964,19.862179652614,1.41610036411989,0.880022399319901,1611.03647197566
"276",2010,"Michigan",-5.12145490760885,0.39321090725119,21.1443944832568,1.4167041228825,1.22998744284053,3681.2888837383
"277",2011,"Michigan",-5.11851882672454,-0.109926259088797,32.3592580338395,1.48820998377811,-0.170079532093358,3397.89442163173
"278",2012,"Michigan",-4.82118596108671,0.479689298562362,21.5602658400996,1.08056234793874,2.61827646641096,974.814618928971
"279",2013,"Michigan",-4.78543391852046,0.187057850924279,25.1222108027789,2.40246567563074,2.19129619839442,1437.47589859439
"280",2014,"Michigan",-5.3731224368446,0.684582988631181,20.2199512234605,0.615429125160745,1.99956659847612,766.867601422923
"281",2015,"Michigan",-5.75256384703795,0.622694755233164,33.7081292893043,2.47784334225619,1.80504853349784,1538.77845564195
"282",2016,"Michigan",-5.30025802140032,0.692371294909191,30.0105484328385,2.5349826744677,1.88162655381475,1644.23286781367
"283",2017,"Michigan",-5.31918947434689,0.795675719226913,26.1261431511038,2.37403663297077,2.06591996424166,1234.35639382117
"284",2018,"Michigan",-5.73458653055265,0.700349098492321,32.0371728354282,3.08578499833742,2.01825672058695,1538.39316422112
"285",2019,"Michigan",-5.80273006402808,0.907501413160552,31.0038960462891,2.75093662684976,1.37865407605786,2087.26227860744
"286",2020,"Michigan",-5.82752563213513,-0.627881491406878,15.3451572290991,0.728124786425853,1.19853195128908,4027.00803077001
"287",2021,"Michigan",-5.21833480032641,0.10828373992966,10.5860640259939,0.501632703735823,3.33851895369536,1155.19488576361
"288",2022,"Michigan",-4.59912989223738,0.320401690908195,20.2999018429977,1.80038559512723,0.553510518380175,2190.53916418375
"289",2010,"Minnesota",-5.26970511861075,0.597213809299182,22.8453125958347,2.11044655365245,1.60876463290295,2224.07778631683
"290",2011,"Minnesota",-5.19188553586344,0.279958331623889,31.3293728706004,2.95889256224853,2.14280289799063,1035.90400311826
"291",2012,"Minnesota",-5.08018310524114,0.725278269796197,21.0295639135092,0.605217233189148,2.06797147573253,1078.37609925464
"292",2013,"Minnesota",-5.3239407738042,0.606127562738289,22.0326997938205,1.18138238636221,2.77466513968241,545.784285095395
"293",2014,"Minnesota",-4.71357450338332,0.546624532112555,19.2051065178421,-0.0121022748,2.52489585555781,585.686208132653
"294",2015,"Minnesota",-5.03165468213465,0.147539787731658,38.0470344915192,2.9619496894636,0.919492592942593,444.515038263185
"295",2016,"Minnesota",-4.72154929034079,0.448047715988623,28.2288438777835,1.88824592745507,2.22382244381506,1324.41662614393
"296",2017,"Minnesota",-4.8102217381824,0.748164503888191,26.5917316584681,1.99717731913585,1.99135588954185,1358.54774859338
"297",2018,"Minnesota",-6.65303443934737,1.20433616701504,24.1563605892625,2.75633915931506,3.33649302683659,1069.09274067418
"298",2019,"Minnesota",-4.92762702379049,0.715579796011066,29.1914365925147,2.87332123226382,1.73787969267045,547.70426070733
"299",2020,"Minnesota",-5.58357496831043,5.76410321623934,-131.039406900425,17.21395042,3.65352786745048,1400.51128857
"300",2021,"Minnesota",-4.93731524311892,0.683197801373663,10.5868148926535,0.249485523103754,2.76241036985145,573.729473595093
"301",2022,"Minnesota",-4.43074139325369,0.452666027760513,16.7943807651492,1.25858035857459,1.13732489770105,1908.01418030288
"302",2010,"Mississippi",-3.97969517879342,0.402678693024738,12.8574353117341,1.82136215546112,2.28572894271967,1155.21572954993
"303",2011,"Mississippi",-3.89176208467398,-0.281303798145873,29.7224257225443,2.68197068847401,2.4150885015758,1399.1437362075
"304",2012,"Mississippi",-4.03748253944689,0.512720476476739,19.4199821437011,2.02441557910341,2.43884741035713,659.241005389387
"305",2013,"Mississippi",-4.01824613193282,0.344740007944625,20.5606066496986,2.05759217798327,1.91988329212302,2601.37754772263
"306",2014,"Mississippi",-4.07659244074735,0.475239338667513,21.4726010424265,1.81626262025066,2.39590949964205,620.049300962422
"307",2015,"Mississippi",-4.50503740035526,0.255131513658773,32.3439701358019,3.04632296129222,2.10115847782759,1579.11322326601
"308",2016,"Mississippi",-4.2105391091264,0.282078217652017,29.2675041012256,2.53900118382875,1.86859467530382,1373.58880122241
"309",2017,"Mississippi",-4.09571148863197,0.7171492473183,22.7643510362126,1.95066046221003,1.86485246600789,681.353290010039
"310",2018,"Mississippi",-4.2728664688119,0.482706075871496,28.6169899950978,2.41977569152834,1.77074465746654,708.864228853921
"311",2019,"Mississippi",-4.42374659342284,0.618064875437173,23.1513972597204,2.29478054965683,2.43828705100178,636.1133113452
"312",2020,"Mississippi",-5.02238621934071,0.119402708762145,21.6733398132157,3.32691598938694,23.3507590637016,800.561948951313
"313",2021,"Mississippi",-3.64781456269162,-0.107599636075541,24.1485191730699,1.51371804933396,0.685885963912862,1298.7867464607
"314",2022,"Mississippi",-3.71035503701123,0.300399691397183,13.3374782257197,1.01169659866598,1.95504875271486,1065.18501724826
"315",2010,"Missouri",-6.38494844406562,1.18334459434229,21.2110727616385,2.69339468456869,1.98959575790383,723.445514381842
"316",2011,"Missouri",-7.62980326958953,1.46073060290278,30.1599164622919,2.86400276008567,1.91204852700298,640.81992813229
"317",2012,"Missouri",-8.7469687811063,1.75669396293347,22.2946679317374,2.67752845959302,2.91187154732964,916.82709378044
"318",2013,"Missouri",-6.98885904928367,1.31061651360278,22.389403840549,2.44251849698248,2.67484573266311,482.474432778404
"319",2014,"Missouri",-6.38191302929335,1.22188844812511,21.4328317527418,2.11768795993874,2.72277650983071,353.902536071234
"320",2015,"Missouri",-6.88857390274049,1.1686696914723,31.0409432519674,3.06757238882257,2.63078639712939,753.220606538261
"321",2016,"Missouri",-6.69303440428466,1.3130531519379,27.175214334176,2.66583993039173,2.18723179096496,919.704768766614
"322",2017,"Missouri",-6.63365216766093,1.50515967281893,24.8011952888846,2.15186572895534,2.12622002420891,352.563076483553
"323",2018,"Missouri",-7.66280719118141,1.58014606717105,32.3077005961251,2.99704120706594,1.87548025775568,429.125167989262
"324",2019,"Missouri",-5.58626085477576,1.20344695806022,31.665193827791,2.40527791667883,1.00676500374306,242.051404477242
"325",2020,"Missouri",-5.58462724583331,0.0990247619219116,11.0244677239788,2.59806189221606,22.4733177331523,1282.77831051709
"326",2021,"Missouri",-4.3389362965417,0.181693335236607,24.9908163590657,1.93382749466274,0.366764268354031,1680.48872240904
"327",2022,"Missouri",-4.31992084921005,0.444205458115962,17.7644770089843,1.3256755542031,1.299262963283,1835.18788236205
"328",2010,"Montana",-8.24771471778158,1.24359936089488,26.0397023438601,2.57633210980535,0.655258455864075,441.861025553264
"329",2011,"Montana",-8.86624256346071,1.33335896709325,32.2574888766415,2.64660569817029,1.52264262741702,638.758096746709
