"model","season","last_week","rep","week_ahead","wis","crps","logs","logs2","lmae","mae","pit","cover50","cover95"
"arima_full",2017,14,9,2,0.113432195491423,0.119050980972707,13.4969796210083,0.489939581319628,0.136213400090888,2.98995250156426,1,FALSE,FALSE
"arima_full",2017,14,9,3,0.0591500113866886,0.0657969427774622,0.486443483257948,-1.91428193647884,0.0853057911871371,1.8635415617799,0.99234,FALSE,FALSE
"arima_full",2017,20,9,0,0.124629315114163,0.134138205706944,2.68826772473605,0.26287641499701,0.163514752535828,6.82381176007767,0.99898,FALSE,FALSE
"arima_full",2017,20,9,1,0.179757749448973,0.201489225101426,1.37161812706487,0.754314774193217,0.265604065723466,14.6031730232304,0.98914,FALSE,FALSE
"arima_full",2017,20,9,2,0.0419576249440178,0.0458437403651896,-0.72455683532405,-0.769528563133962,0.0182952994854642,1.10320880953269,0.53748,TRUE,TRUE
"arima_full",2017,20,9,3,0.0897231273785705,0.0997716164109933,-0.185364691451274,-0.186489501882089,0.156748314617669,10.8908309089095,0.29192,TRUE,TRUE
"arima_full",2017,26,9,0,0.035016661978705,0.0393948932046832,-1.28410427250489,-2.07710195964518,0.0663390381388558,8.36591663194532,0.80042,FALSE,TRUE
"arima_full",2017,26,9,1,0.0557973350154276,0.0620775479264517,-0.64970282471176,-0.7167488917325,0.0946864442320452,12.9081782345668,0.30178,TRUE,TRUE
"arima_full",2017,26,9,2,0.359735741565881,0.406478945875832,1.70391451764873,1.69061040394959,0.553613487314225,71.2409230205598,0.01824,FALSE,FALSE
"arima_full",2017,26,9,3,0.976313802838846,1.04049159086572,6.0584669238613,6.04784218835063,1.2373567838977,139.780890826426,3e-04,FALSE,FALSE
"arima_full",2017,32,9,0,0.0488983030474449,0.0549287730271325,-0.92564926644188,-1.5009977561858,0.0918389514370106,2.55685215970281,0.1865,FALSE,TRUE
"arima_full",2017,32,9,1,0.095792862732836,0.107219341776734,-0.185184962965695,-0.184917167572154,0.176676871142931,4.74235272497012,0.25228,TRUE,TRUE
"arima_full",2017,32,9,2,0.126780180685712,0.141094962730699,0.187199401268835,0.186856657118981,0.216616696866138,5.718692975788,0.29884,TRUE,TRUE
"arima_full",2017,32,9,3,0.179123486859262,0.1991018587965,0.47081610214708,0.470016351483874,0.320170641791923,8.03613025205297,0.28024,TRUE,TRUE
"arima_full",2017,38,9,0,0.031045041855693,0.0344664070174738,-1.25445149846129,-1.86352478265736,0.0548322513968662,0.973382274885083,0.71776,TRUE,TRUE
"arima_full",2017,38,9,1,0.0558150981966913,0.0610457429400256,-0.462017659861134,-0.459981118863128,0.047467034337549,0.822776152480557,0.57686,TRUE,TRUE
"arima_full",2017,38,9,2,0.08421755475103,0.0919036597739436,-0.00192072904963566,-0.00195938951950353,0.0170554131329475,0.284448535335848,0.51772,TRUE,TRUE
"arima_full",2017,38,9,3,0.109980504020372,0.120585196244354,0.275569701006809,0.274148806187399,0.00410840372219967,0.0679943766337807,0.4967,TRUE,TRUE
"arima_full",2018,14,9,0,0.00287097058293816,0.00315366891161927,-3.4720849340985,-5.42434375623759,0.00350257585420488,0.0414507806496758,0.61794,TRUE,TRUE
"arima_full",2018,14,9,1,0.0108211751877892,0.0122724624117197,-2.36420783411883,-5.16084381420252,0.018579911094899,0.227211128252192,0.93078,FALSE,TRUE
"arima_full",2018,14,9,2,0.0665114478540833,0.0693421061103494,39.6067428306844,-2.50191659263965,0.0781020365028517,1.00487448003541,1,FALSE,FALSE
"arima_full",2018,14,9,3,0.00764981347724967,0.00859820036223953,-2.80235045989012,-4.74204804147282,0.0145027444944286,0.184958831888006,0.80778,FALSE,TRUE
"arima_full",2018,20,9,0,0.127697450223456,0.13261118782544,53.1038802105887,2.83202155201286,0.147592532169279,2.26408198249396,1,FALSE,FALSE
"arima_full",2018,20,9,1,0.339309547897199,0.344457516520945,Inf,35.2089689610642,0.360296770839077,6.33153356105241,1,FALSE,FALSE
"arima_full",2018,20,9,2,0.17290993252387,0.178203039811515,218.410637324627,7.01385937238995,0.194616745215987,3.21727853327139,1,FALSE,FALSE
"arima_full",2018,20,9,3,0.0260691923305896,0.0295679200033071,-1.51420794170343,-3.44815891337868,0.0448368194516706,0.704511380380028,0.93032,FALSE,TRUE
"arima_full",2018,26,9,0,0.0758020780244899,0.0863919202495343,-0.276016726089757,-1.25589109137097,0.125535975110834,2.68429712943459,0.95354,FALSE,TRUE
"arima_full",2018,26,9,1,0.188826097320588,0.208398929238128,1.97523221250543,1.08986117664774,0.267840814343412,6.35828030890235,0.99444,FALSE,FALSE
"arima_full",2018,26,9,2,0.193883741001528,0.217951445577239,1.34612636453802,0.905589608142352,0.289864257749048,7.18985549574919,0.98798,FALSE,FALSE
"arima_full",2018,26,9,3,0.126950396111906,0.143919870141847,0.0939710254821488,-0.146341429941321,0.219155411721796,5.40956343828609,0.92766,FALSE,TRUE
"arima_full",2018,32,9,0,0.139489062528308,0.151898689138829,2.31624622479275,0.75733377404512,0.18950405044011,4.30153655188325,0.00228,FALSE,FALSE
"arima_full",2018,32,9,1,0.460913587016738,0.478022628279202,37.4331630182288,20.3268360246665,0.530138805837593,12.4871527931975,0,FALSE,FALSE
"arima_full",2018,32,9,2,0.732397562363614,0.751093487013621,476.718682836235,Inf,0.808829169717835,19.588715393252,0,FALSE,FALSE
"arima_full",2018,32,9,3,0.848033766743749,0.86685267901809,Inf,Inf,0.924582870428259,21.778259414939,0,FALSE,FALSE
"arima_full",2018,38,9,0,0.0193330969046909,0.0212440365123229,-1.54603301088402,-2.33823638063972,0.0229065017023853,0.260773037237374,0.38886,TRUE,TRUE
"arima_full",2018,38,9,1,0.0348186922457554,0.0382998968171927,-0.95939167891889,-1.1833844709646,0.0393425384571096,0.435246902732196,0.39322,TRUE,TRUE
"arima_full",2018,38,9,2,0.0491734745343549,0.0540188101820091,-0.631158454312948,-0.660206653240178,0.0580624761976303,0.629797510939287,0.38678,TRUE,TRUE
"arima_full",2018,38,9,3,0.0566647382715846,0.06202344142971,-0.424925576876379,-0.423701904300921,0.0405996067014849,0.441675530197557,0.43834,TRUE,TRUE
"arima_full",2019,14,9,0,0.0662482341663422,0.0688878025396993,28.2958239736083,-1.44681516904425,0.0768947268627529,1.61191602532393,1,FALSE,FALSE
"arima_full",2019,14,9,1,0.117770818948177,0.121420320695208,123.755396513622,1.67495321255935,0.132683954113538,2.94704100676969,1,FALSE,FALSE
"arima_full",2019,14,9,2,0.185701379869267,0.190196554223202,655.638912287532,41.2958865287041,0.20399669029966,4.839788705622,1,FALSE,FALSE
"arima_full",2019,14,9,3,0.296766697121047,0.301941156526107,Inf,35.4149855758793,0.317997765962347,8.24638630113738,1,FALSE,FALSE
"arima_full",2019,20,9,0,0.295672511902008,0.303734414167328,433.183611444121,33.8418403447721,0.328415499487535,13.6933717065622,1,FALSE,FALSE
"arima_full",2019,20,9,1,0.850543037693193,0.861005860725764,Inf,37.663322903529,0.893214691334972,55.1046806736011,1,FALSE,FALSE
"arima_full",2019,20,9,2,0.455558175725757,0.471712637502154,173.405332441182,39.5920390367289,0.520631217602504,28.5985416707694,1,FALSE,FALSE
"arima_full",2019,20,9,3,0.0646456116925172,0.0729907456449903,-0.693559980968353,-1.12726524403003,0.121045573960878,5.64863475203989,0.84574,FALSE,TRUE
"arima_full",2019,26,9,0,0.103526133572683,0.116831388191283,-0.224784139726993,-0.329993945978067,0.190663963977852,14.8723240361399,0.86094,FALSE,TRUE
"arima_full",2019,26,9,1,0.103697002380947,0.115875651131455,-0.144547990823799,-0.151581827864057,0.194301846277231,16.1254441030142,0.77536,FALSE,TRUE
"arima_full",2019,26,9,2,0.0864331711739466,0.0954972333300744,-0.148056552347113,-0.147966554298785,0.133389273548466,10.0288125046825,0.33608,TRUE,TRUE
"arima_full",2019,26,9,3,0.202462357573728,0.228838435963218,0.462771430290904,0.459737519684484,0.376200577309737,26.7587540492459,0.1461,FALSE,TRUE
"arima_full",2019,32,9,0,0.143426368891943,0.16256379005737,0.201268580782109,0.0579104321536771,0.247090794812337,15.7251139272467,0.92634,FALSE,TRUE
"arima_full",2019,32,9,1,0.356109647471183,0.404875746128245,1.43728580914419,1.42940885432391,0.570387039118168,43.0899445995872,0.9682,FALSE,TRUE
"arima_full",2019,32,9,2,0.130350524988695,0.144749033662814,0.162251489567263,0.162822673390359,0.230590979124575,14.5007346520658,0.71878,TRUE,TRUE
"arima_full",2019,32,9,3,0.12844225160443,0.141955133135641,0.263973604026464,0.262488947522205,0.193781949034125,9.85040057617061,0.341,TRUE,TRUE
"arima_full",2019,38,9,0,0.0637120554647822,0.0707549222982617,-0.554323388642117,-0.609156806098612,0.112839010420644,2.34390105761585,0.27698,TRUE,TRUE
"arima_full",2019,38,9,1,0.127622671453421,0.142530429384929,0.0959353006400831,0.100872092529841,0.234233169376957,4.58739552321112,0.25752,TRUE,TRUE
"arima_full",2019,38,9,2,0.170510853028561,0.190913899403974,0.378807392567771,0.378560229794092,0.317688770638202,5.99071326636978,0.24904,FALSE,TRUE
"arima_full",2019,38,9,3,0.193376641683625,0.215537919482648,0.545958907235387,0.545101886519908,0.351083153217766,6.50798273007739,0.26144,TRUE,TRUE
"arima_full",2021,14,9,0,0.0293964486048983,0.0334284598576787,-1.05815825377067,-3.64666840742929,0.0470260249932992,0.502503520571414,0.96912,FALSE,TRUE
"arima_full",2021,14,9,1,0.0547563386537701,0.0613440702122131,0.187806330437153,-2.18289460502548,0.0810615362511649,0.881377449148825,0.98946,FALSE,FALSE
"arima_full",2021,14,9,2,0.0798144684525655,0.0877727706812849,1.14813571418588,-1.22182946791239,0.112041548699601,1.23730803296667,0.99522,FALSE,FALSE
"arima_full",2021,14,9,3,0.099517313695265,0.108703628531529,1.6853115718015,-0.527111218895652,0.136588716333762,1.52746926896812,0.9968,FALSE,FALSE
"arima_full",2021,20,9,0,0.0667176066011509,0.0708953185675023,4.244937173358,-2.17868520217346,0.0835338214664336,1.11897293626121,0.99998,FALSE,FALSE
"arima_full",2021,20,9,1,0.288679439053508,0.296397406341719,256.619190065715,11.7888330362203,0.320324856040186,4.84961055703467,1,FALSE,FALSE
"arima_full",2021,20,9,2,0.539566253494526,0.550838003468108,Inf,Inf,0.585964782257804,9.96626067789812,1,FALSE,FALSE
"arima_full",2021,20,9,3,0.362291764375691,0.37555119487503,64.8910543121045,10.4236917054264,0.416378522380752,6.32722333876354,1,FALSE,FALSE
"arima_full",2021,26,9,0,0.0410451318025806,0.0461202133512036,-1.13391225325147,-1.91318645700299,0.0770031736153274,0.852646939653457,0.17596,FALSE,TRUE
"arima_full",2021,26,9,1,0.0974691752309558,0.109952190674389,-0.278065359088952,-0.464725303697633,0.178550113055764,1.88283849655092,0.1292,FALSE,TRUE
"arima_full",2021,26,9,2,0.125198868554649,0.14119227722745,-0.0484416770256242,-0.0803305803306981,0.230858126464747,2.37431806214693,0.13356,FALSE,TRUE
"arima_full",2021,26,9,3,0.117542852077425,0.131964180915839,-0.0809832533948791,-0.0865513618343646,0.221286739212025,2.27855802278937,0.18254,FALSE,TRUE
"arima_full",2021,32,9,0,0.017001843583971,0.0186753245263288,-1.68871041991084,-2.54993296185308,0.0196104253074485,0.190099012604684,0.38904,TRUE,TRUE
"arima_full",2021,32,9,1,0.0344455619654853,0.0380188561936485,-1.07589081408037,-1.41536248760379,0.0525584911546324,0.534783634584416,0.33634,TRUE,TRUE
"arima_full",2021,32,9,2,0.0564124424766069,0.0627428960479503,-0.672113523063145,-0.810897306120648,0.10212714198456,1.07997422591219,0.27006,TRUE,TRUE
"arima_full",2021,32,9,3,0.0664548375684418,0.0740639348404779,-0.546135090428907,-0.608708404697276,0.121331103466619,1.33382873812906,0.25856,TRUE,TRUE
"arima_full",2021,38,9,0,0.0148139933181719,0.0162165072371293,-1.80341813036995,-2.75943020908475,0.0136924068326398,0.15432986970769,0.41496,TRUE,TRUE
"arima_full",2021,38,9,1,0.026473019004788,0.0289765064065668,-1.21292474632413,-1.64814359289875,0.024621032347429,0.281184862566887,0.41434,TRUE,TRUE
"arima_full",2021,38,9,2,0.0331134725926472,0.0362765402176633,-0.954841906048619,-1.13959535505287,0.0166890381873337,0.195901566881284,0.5431,TRUE,TRUE
"arima_full",2021,38,9,3,0.0443068913461959,0.0487828821356009,-0.759940395819794,-0.866189564661238,0.0607414681282199,0.731144927730366,0.636,TRUE,TRUE
"arima_full",2022,14,9,0,0.274209822375544,0.28826908784444,7.13042306823432,5.57382783074634,0.331525043875985,42.1446537000809,0,FALSE,FALSE
"arima_full",2022,14,9,1,0.554124785101281,0.585481926733218,6.88484649023202,6.45820603376074,0.682259315410227,107.14862159375,0,FALSE,FALSE
"arima_full",2022,14,9,2,0.306294666755544,0.348791700306552,1.17269139114284,1.16386262255469,0.500792922124568,124.103094412928,0.04038,FALSE,TRUE
"arima_full",2022,14,9,3,0.611838457148427,0.688837342618142,2.39610887381913,2.38641843676568,0.922914716448438,276.921167283721,0.01478,FALSE,FALSE
"arima_full",2022,20,9,0,0.107317614207105,0.121125726102684,-0.170760198037351,-0.28680297660295,0.197517933676965,27.4520104931689,0.13226,FALSE,TRUE
"arima_full",2022,20,9,1,0.335220369745015,0.378424719861461,1.66558925487036,1.63932732277399,0.514253612397412,67.215838840254,0.01816,FALSE,FALSE
"arima_full",2022,20,9,2,0.850713451017205,0.906437729752375,5.74069271255874,5.69972784984491,1.07643545901337,120.619003461907,0.00022,FALSE,FALSE
"arima_full",2022,20,9,3,1.25039353036428,1.31390005943967,27.7134709524889,22.6055964285111,1.51180083796073,155.913229980482,0,FALSE,FALSE
"arima_full",2022,26,9,0,0.0386416376718196,0.0421237782956572,-0.794072224377833,-0.868904516426707,0.01027737803228,0.397474996320227,0.52238,TRUE,TRUE
"arima_full",2022,26,9,1,0.0710996874121558,0.0775203526530751,-0.178969256998249,-0.176887319531966,0.0205363755766061,0.795231834585827,0.52538,TRUE,TRUE
"arima_full",2022,26,9,2,0.0989652247573233,0.108525047531496,0.164739041365461,0.163735010538234,0.00122562702671258,0.0468901332542373,0.49894,TRUE,TRUE
"arima_full",2022,26,9,3,0.125496000300441,0.136921992142613,0.395787939165289,0.394614530051601,0.0195815914650286,0.743192117817578,0.48734,TRUE,TRUE
"arima_full",2022,32,9,0,0.033601308555456,0.0367806946969166,-0.92935607169767,-1.0774178554514,0.00179216518076952,0.0640392796030724,0.49514,TRUE,TRUE
"arima_full",2022,32,9,1,0.0620170654601607,0.0680864784464193,-0.319667481899972,-0.317780720955802,0.035676894443232,1.28712003142297,0.45096,TRUE,TRUE
"arima_full",2022,32,9,2,0.0894710072545543,0.0981996129898073,0.00221676757883421,0.000276887498101607,0.0907015914042826,3.29157231382733,0.40818,TRUE,TRUE
"arima_full",2022,32,9,3,0.119628515445321,0.131932129471765,0.210225287941203,0.208816458619425,0.169075644539971,6.08437831777014,0.35924,TRUE,TRUE
"arima_full",2022,38,9,0,0.0310936861575805,0.0339722125198113,-1.00984974500291,-1.22017438780287,0.00404319768446237,0.12312899559425,0.51128,TRUE,TRUE
"arima_full",2022,38,9,1,0.0557416655724699,0.0609046476711436,-0.423490535384126,-0.417991780045361,0.00477710438741719,0.14833483146522,0.4928,TRUE,TRUE
"arima_full",2022,38,9,2,0.0784464757973272,0.0860325939034193,-0.104995070053138,-0.100591883904741,0.0492699256567657,1.55180873753808,0.44558,TRUE,TRUE
"arima_full",2022,38,9,3,0.0997668348166258,0.109455551469514,0.107752781422868,0.107129514528361,0.101460811383246,3.25086116273521,0.4089,TRUE,TRUE
"arima_full",2010,14,10,0,0.0209990317279319,0.0238793239489984,-1.40422373158203,-4.33843831049972,0.0338611556359267,0.398935947347118,0.9657,FALSE,TRUE
"arima_full",2010,14,10,1,0.0361698129637329,0.0399871986870105,0.130478157381553,-3.27158870719087,0.051277115034674,0.61575561476285,0.99434,FALSE,FALSE
"arima_full",2010,14,10,2,0.0662879572334799,0.0708436915727272,3.1023087815469,-1.59874442265366,0.0846875257737647,1.04782336850812,0.99962,FALSE,FALSE
"arima_full",2010,14,10,3,0.138835640688935,0.143822588426934,61.9933589668107,2.68431510634676,0.159018910931032,2.06673418295912,1,FALSE,FALSE
"arima_full",2010,20,10,0,0.132773601245551,0.138311757383294,37.6480947622666,2.69894734454889,0.155111649378792,2.37703828192722,1,FALSE,FALSE
"arima_full",2010,20,10,1,0.340458541149682,0.346686833891955,Inf,35.0301944750392,0.365957585909396,6.43157426191878,1,FALSE,FALSE
"arima_full",2010,20,10,2,0.334512047332478,0.34208831926041,651.909058223839,34.6070919152591,0.365103610704092,6.51206643421386,1,FALSE,FALSE
"arima_full",2010,20,10,3,0.0975438730841167,0.105981998243407,1.94841617279125,-0.322845334811375,0.13141609709825,2.11811841177542,0.9982,FALSE,FALSE
"arima_full",2010,26,10,0,0.0609868073353221,0.0691164206602328,-0.697124220392218,-1.60516840157127,0.106452166936504,2.53518851702051,0.91836,FALSE,TRUE
"arima_full",2010,26,10,1,0.134371920967587,0.152397951755368,0.174039579312916,-0.0507304367046519,0.230435042943759,5.8514501039672,0.92996,FALSE,TRUE
"arima_full",2010,26,10,2,0.0922745628212114,0.103798261053746,-0.30494806119578,-0.326768450753481,0.174235984226706,4.29995958149023,0.79876,FALSE,TRUE
"arima_full",2010,26,10,3,0.116147308533984,0.130440474030807,-0.098482700089336,-0.094399753024722,0.218597361599765,5.52152769310151,0.81196,FALSE,TRUE
"arima_full",2010,32,10,0,0.036715989855283,0.04112702621511,-1.20548709775415,-1.91014704893089,0.0686560060539727,1.23393502433876,0.21246,FALSE,TRUE
"arima_full",2010,32,10,1,0.0974369920165788,0.109980462872393,-0.297206981503736,-0.430033096683545,0.180436259732808,3.06755193823392,0.14188,FALSE,TRUE
"arima_full",2010,32,10,2,0.170074398627333,0.192705147416406,0.324601688281246,0.290741795261641,0.299336652632754,4.81244315359602,0.08664,FALSE,TRUE
"arima_full",2010,32,10,3,0.197469086861551,0.224006722211849,0.46101293411523,0.4566832560666,0.349293067196121,5.48566301962375,0.0908,FALSE,TRUE
"arima_full",2010,38,10,0,0.017927835961906,0.0195622994170871,-1.56156890862296,-2.27716883690613,0.00722585809369169,0.0832164412260674,0.53416,TRUE,TRUE
"arima_full",2010,38,10,1,0.0375416091774499,0.0413526200060404,-0.86859137241455,-1.02005839190997,0.0403376993102231,0.453944969110607,0.39924,TRUE,TRUE
"arima_full",2010,38,10,2,0.0489309093727814,0.0537213632242125,-0.603415795596571,-0.621424604193811,0.0508410829912198,0.569431809144531,0.4064,TRUE,TRUE
"arima_full",2010,38,10,3,0.056859110667095,0.0623374107549316,-0.453852818658522,-0.447382624998785,0.053202512881485,0.595788035962611,0.41498,TRUE,TRUE
"arima_full",2011,14,10,0,0.0150080280970952,0.0170687495274558,-1.63039705323498,-5.12015068324476,0.0237323560750462,0.447300421236363,0.0267,FALSE,TRUE
"arima_full",2011,14,10,1,0.0241468617406437,0.0272241310022253,-0.895224034733725,-4.27354815590839,0.036717746980135,0.701339276156688,0.0165,FALSE,FALSE
"arima_full",2011,14,10,2,0.004930809875645,0.0054194437971437,-2.9145562286657,-4.56598956485932,0.00506826651323555,0.100850777378866,0.5962,TRUE,TRUE
