"model","season","last_week","rep","week_ahead","wis","crps","logs","logs2","lmae","mae","pit","cover50","cover95"
"base_full",2022,32,9,2,0.0702415023532174,0.0765580343219959,-0.199319982325687,-0.199358364694687,0.0222120287849927,0.778689773711761,0.47216,TRUE,TRUE
"base_full",2022,32,9,3,0.0857916727966077,0.0937770704758402,-0.00623529719733657,-0.00770349557010309,0.0677461617606112,2.31516695344563,0.43056,TRUE,TRUE
"base_full",2022,38,9,0,0.0376375922281744,0.0410833746738433,-0.803353948223257,-0.900230957719791,0.00670980235773744,0.204064078255964,0.51456,TRUE,TRUE
"base_full",2022,38,9,1,0.0531397843914463,0.0580152290320233,-0.486322445231618,-0.483123315116954,0.0217099379003129,0.66526322987464,0.53458,TRUE,TRUE
"base_full",2022,38,9,2,0.0648552678187333,0.0707334277449095,-0.280514470643171,-0.273404087568263,0.0146322280551643,0.446324285606526,0.51982,TRUE,TRUE
"base_full",2022,38,9,3,0.0748276889730263,0.0818713914117406,-0.122922921360455,-0.119462051050759,0.00530307853142897,0.16101224624169,0.5055,TRUE,TRUE
"base_full",2010,14,10,0,0.0310194465018694,0.0352492082069135,-0.826269888094176,-3.61463567295956,0.0484644498376272,0.566859425042164,0.97594,FALSE,FALSE
"base_full",2010,14,10,1,0.0510341130192795,0.0573703427948685,-0.00636026611141179,-2.24017991855718,0.0765711708427093,0.908063176683784,0.98656,FALSE,FALSE
"base_full",2010,14,10,2,0.091672430105722,0.0994301360385107,1.75909969264216,-0.50677276156716,0.12304800921198,1.49402384063313,0.99822,FALSE,FALSE
"base_full",2010,14,10,3,0.172158777634977,0.181141023289971,7.07761521239403,2.9137343108221,0.208729133267382,2.64822629225932,1,FALSE,FALSE
"base_full",2010,20,10,0,0.128413270360103,0.135257628810285,6.33653590690586,1.56410587314808,0.156325234933582,2.39422058224835,0.99998,FALSE,FALSE
"base_full",2010,20,10,1,0.354224666623917,0.364054873359098,233.288416946919,35.4272963532401,0.393985243228836,6.83384087218707,1,FALSE,FALSE
"base_full",2010,20,10,2,0.359707269523901,0.371717792729926,128.562061433839,34.3848515094334,0.408156988940842,7.13480222187055,1,FALSE,FALSE
"base_full",2010,20,10,3,0.139058915552028,0.153083908566404,1.66345651659646,0.469842215031401,0.195042963061015,3.04783364484757,0.99496,FALSE,FALSE
"base_full",2010,26,10,0,0.0892734207038326,0.101719905537624,-0.0975665616329631,-0.932171291838369,0.147109136578079,3.43441954810107,0.9573,FALSE,TRUE
"base_full",2010,26,10,1,0.182092798196681,0.204437788839207,1.34736295346703,0.771365160056171,0.271731564560799,6.7649175984835,0.98842,FALSE,FALSE
"base_full",2010,26,10,2,0.125549609352894,0.142326991741877,0.0699346447027106,-0.180469436217402,0.216255005114146,5.22955935567335,0.92804,FALSE,TRUE
"base_full",2010,26,10,3,0.153383294368064,0.174270226280169,0.297597371036692,0.172011871193846,0.261212676139005,6.46434367697693,0.9386,FALSE,TRUE
"base_full",2010,32,10,0,0.0680608135396981,0.0771809640729987,-0.630820717154557,-1.27574493940267,0.122305364073278,2.25888660000464,0.1043,FALSE,TRUE
"base_full",2010,32,10,1,0.142831040362579,0.16269867001772,0.400457864111819,0.062294712309681,0.236556363599543,4.1401132889774,0.04552,FALSE,TRUE
"base_full",2010,32,10,2,0.230753287737498,0.260322398023468,1.36241861091311,1.15307450733209,0.352702025805489,5.83217238442318,0.01744,FALSE,FALSE
"base_full",2010,32,10,3,0.262610938462319,0.296778746656622,1.39444317372744,1.2936484706389,0.403827621498452,6.52857887883902,0.01918,FALSE,FALSE
"base_full",2010,38,10,0,0.0212380366646208,0.0233033927584611,-1.40406546663608,-1.98304350673356,0.0133667512184932,0.155531905376249,0.44678,TRUE,TRUE
"base_full",2010,38,10,1,0.0383581030067621,0.0423441316906731,-0.962108335254725,-1.2450558671352,0.0599306256739629,0.68113154312972,0.32898,TRUE,TRUE
"base_full",2010,38,10,2,0.0461226700518903,0.0509017457124141,-0.775357247851104,-0.887781549071069,0.0712446820150245,0.806222735925001,0.3375,TRUE,TRUE
"base_full",2010,38,10,3,0.0500223101265781,0.0552835252836584,-0.635380945946615,-0.698426484086115,0.0715232633590452,0.808400551893806,0.35494,TRUE,TRUE
"base_full",2011,14,10,0,0.00520080403722828,0.0056896063383751,-2.82824855046201,-4.42874169454945,0.00390395213987649,0.0728529826816029,0.43138,TRUE,TRUE
"base_full",2011,14,10,1,0.00707322798138126,0.0077279112005532,-2.49894501917883,-3.97354207932044,0.00316316207547551,0.059222854551944,0.53802,TRUE,TRUE
"base_full",2011,14,10,2,0.0388187850950451,0.0442825173321313,-0.988704282799776,-2.75020903682475,0.0650778091858508,1.25689209044601,0.94856,FALSE,TRUE
"base_full",2011,14,10,3,0.00999631344360123,0.0109172594136808,-2.14842625736569,-3.38286967023681,0.00391038786676834,0.0732757108521724,0.5342,TRUE,TRUE
"base_full",2011,20,10,0,0.0384790576032539,0.043634068148026,-0.606180446433172,-3.09012805562494,0.0599813394185822,1.23687609729538,0.97796,FALSE,FALSE
"base_full",2011,20,10,1,0.115626936628502,0.12341805059617,3.8373324144989,0.280022861621937,0.14718904215789,3.17140020266838,0.9997,FALSE,FALSE
"base_full",2011,20,10,2,0.0180120460564671,0.0200495278737522,-1.86196239699356,-3.01494784035692,0.0323743201840245,0.658520088361847,0.73636,TRUE,TRUE
"base_full",2011,20,10,3,0.0209424099081004,0.023335525968834,-1.71362578406952,-2.72044845174082,0.0382142499770697,0.749679488699911,0.26182,TRUE,TRUE
"base_full",2011,26,10,0,0.0322983406879078,0.0366266935749578,-1.35909688892911,-2.84930203503521,0.0571094676007635,1.183409327011,0.9074,FALSE,TRUE
"base_full",2011,26,10,1,0.0307007496376858,0.0344774441055554,-1.40116410389722,-2.4720642018903,0.0573230314398971,1.1879141576109,0.82658,FALSE,TRUE
"base_full",2011,26,10,2,0.061195480941639,0.0693678466752794,-0.65808334002321,-1.61020955721103,0.106643345763161,2.26593908015243,0.92072,FALSE,TRUE
"base_full",2011,26,10,3,0.0784512015264579,0.0890704168767284,-0.374727859776653,-1.17531513524124,0.133788971452535,2.8828510435883,0.93664,FALSE,TRUE
"base_full",2011,32,10,0,0.0352765373861355,0.0400157323398731,-1.19964944045337,-2.8247435163634,0.0606850276077724,1.44049550975053,0.92928,FALSE,TRUE
"base_full",2011,32,10,1,0.0310529630649492,0.0349880000838,-1.41493141737194,-2.55232050443798,0.0579501695688407,1.29603231692655,0.15932,FALSE,TRUE
"base_full",2011,32,10,2,0.0683413365965352,0.0778524600204126,-0.459315883099447,-1.48854383940286,0.115521409803693,2.51153671676181,0.05422,FALSE,TRUE
"base_full",2011,32,10,3,0.0821790625404277,0.0937763589398047,-0.225602125207,-1.10063740212169,0.137182082427239,2.95230927366756,0.04988,FALSE,TRUE
"base_full",2011,38,10,0,0.0162968143601825,0.0181701017694375,-1.95974274654393,-3.20897073350705,0.0295518871907863,0.532185475657332,0.26068,TRUE,TRUE
"base_full",2011,38,10,1,0.0143400860403776,0.0157171192707405,-1.799791524967,-2.70926440172248,0.00744579008696977,0.135556538199072,0.4539,TRUE,TRUE
"base_full",2011,38,10,2,0.0198312753894158,0.0217598875296875,-1.53807983546507,-2.30149088015807,0.0239799709448367,0.433269890824974,0.38152,TRUE,TRUE
"base_full",2011,38,10,3,0.0248488576739011,0.0274971074205761,-1.36917606704026,-1.98210923615305,0.0367976961181324,0.660357619542975,0.34728,TRUE,TRUE
"base_full",2012,14,10,0,0.0218456863112959,0.0247796375555395,-1.63518037057048,-3.8649206975347,0.0373916765428901,0.98214438108787,0.93334,FALSE,TRUE
"base_full",2012,14,10,1,0.0596063593312925,0.0662366510950303,0.562430389418824,-2.19162416891695,0.0859473980581664,2.31342949096465,0.99312,FALSE,FALSE
"base_full",2012,14,10,2,0.25538334756487,0.263266638133126,193.375485215581,9.82513289429827,0.28774825838512,8.59935652765326,1,FALSE,FALSE
